,country,article_name,revision_id,article_quality_est.,population
10359,"Congo, Dem. Rep. of",Sylvain Ngabu Chumbu,720858135.0,Start,
10360,"Congo, Dem. Rep. of",José Endundo Bononge,721206007.0,Stub,
10361,"Congo, Dem. Rep. of",Richard Muyej Mangez,723913158.0,Stub,
10362,"Congo, Dem. Rep. of",Sébastien Impeto Pengo,725141090.0,Stub,
10363,"Congo, Dem. Rep. of",Clovis Kabongo Malemba,733051797.0,Stub,
10364,"Congo, Dem. Rep. of",François Nicéphore Kakese,737533634.0,Stub,
10365,"Congo, Dem. Rep. of",Raymond Ramazani Baya,742707920.0,Stub,
10366,"Congo, Dem. Rep. of",Mulumba Lukoji,743061455.0,Stub,
10367,"Congo, Dem. Rep. of",Alexandre Luba Ntambo,749397818.0,Stub,
10368,"Congo, Dem. Rep. of",Oscar Kashala,749419078.0,Start,
10369,"Congo, Dem. Rep. of",Jean-Marie Runiga Lugerero,750725157.0,Stub,
10370,"Congo, Dem. Rep. of",Christian Malanga,751152656.0,C,
10371,"Congo, Dem. Rep. of",Faustin Birindwa,751361476.0,Stub,
10372,"Congo, Dem. Rep. of",Chikez Diemu,753704394.0,Stub,
10373,"Congo, Dem. Rep. of",Minister of Foreign Affairs (Democratic Republic of the Congo),754344309.0,Start,
10374,"Congo, Dem. Rep. of",Edouard Kiove Kola,756510063.0,Stub,
10375,"Congo, Dem. Rep. of",Daniel Mukoko Samba,757821887.0,Stub,
10376,"Congo, Dem. Rep. of",Dolly Makambo Nawezi,763323939.0,Stub,
10377,"Congo, Dem. Rep. of",Germain Kambinga,763943185.0,Stub,
10378,"Congo, Dem. Rep. of",Richard Ndambu Wolang,764771546.0,Stub,
10379,"Congo, Dem. Rep. of",Simon Mbatshi Batshia,764771615.0,C,
10380,"Congo, Dem. Rep. of",José Makila Sumanda,764771652.0,Stub,
10381,"Congo, Dem. Rep. of",Trésor Kapuku Ngoy,764771697.0,Stub,
10382,"Congo, Dem. Rep. of",Charles Mwando Simba,764791046.0,Stub,
10383,"Congo, Dem. Rep. of",Jules Fontaine Sambwa,765570258.0,Start,
10384,"Congo, Dem. Rep. of",Mabi Mulumba,765799138.0,Stub,
10385,"Congo, Dem. Rep. of",N'Singa Udjuu,765799213.0,Stub,
10386,"Congo, Dem. Rep. of",Sultani Makenga,765834828.0,Stub,
10387,"Congo, Dem. Rep. of",Josué Alex Mukendi,765871730.0,Stub,
10388,"Congo, Dem. Rep. of",Raymond Tshibanda,765923988.0,Start,
10389,"Congo, Dem. Rep. of",Banza Mukalay,765924619.0,Start,
10390,"Congo, Dem. Rep. of",Évariste Boshab,765925554.0,Stub,
10391,"Congo, Dem. Rep. of",Marie-Ange Mushobekwa,766647953.0,Stub,
10392,"Congo, Dem. Rep. of",Jean Andeka,768228272.0,Stub,
10393,"Congo, Dem. Rep. of",Aimé Ngoy Mukena,768670214.0,C,
10394,"Congo, Dem. Rep. of",Aimé Boji,772045942.0,Stub,
10395,"Congo, Dem. Rep. of",Léonard Mulamba,772317052.0,Start,
10396,"Congo, Dem. Rep. of",Noel K Tshiani Muadiamvita,772818039.0,C,
10397,"Congo, Dem. Rep. of",Kasongo Ilunga,774263410.0,Start,
10398,"Congo, Dem. Rep. of",Pierre Lumbi Okongo,774679596.0,Start,
10399,"Congo, Dem. Rep. of",Jeannette Kavira Mapera,776372644.0,Stub,
10400,"Congo, Dem. Rep. of",Vice-Presidents of the Democratic Republic of the Congo,780035740.0,Stub,
10401,"Congo, Dem. Rep. of",Odilon Kafitwe wa pa Bowa,780757242.0,Start,
10402,"Congo, Dem. Rep. of",Louis Alphonse Koyagialo,782350026.0,Start,
10403,"Congo, Dem. Rep. of",Luzolo Bambi Lessa,782618365.0,Start,
10404,"Congo, Dem. Rep. of",Jonas Mukamba Kadiata Nzemba,782825984.0,Start,
10405,"Congo, Dem. Rep. of",Arthur Z'ahidi Ngoma,783354232.0,Stub,
10406,"Congo, Dem. Rep. of",Emile Mota,784182810.0,Start,
10407,"Congo, Dem. Rep. of",Lambert Mende Omalanga,786579616.0,Stub,
10408,"Congo, Dem. Rep. of",Justine Kasa-Vubu,786751925.0,Start,
10409,"Congo, Dem. Rep. of",Cléophas Kamitatu,786874201.0,C,
10410,"Congo, Dem. Rep. of",Jean Nguza Karl-i-Bond,787378464.0,Start,
10411,"Congo, Dem. Rep. of",Adam Bombolé,787602247.0,Stub,
10412,"Congo, Dem. Rep. of",Adolphe Lumanu,787715913.0,Stub,
10413,"Congo, Dem. Rep. of",Adolphe Muzito cabinet,787716080.0,Start,
10414,"Congo, Dem. Rep. of",Justin Marie Bomboko,787797355.0,Start,
10415,"Congo, Dem. Rep. of",Christian Atoki Ileka,787978838.0,Stub,
10416,"Congo, Dem. Rep. of",Paul Joseph Mukungubila Mutombo,788024194.0,C,
10417,"Congo, Dem. Rep. of",Ferdinand Essandja,788054013.0,Stub,
10418,"Congo, Dem. Rep. of",Martin Kabwelulu,788465848.0,Start,
10419,"Congo, Dem. Rep. of",Antipas Mbusa,789437538.0,Start,
10420,"Congo, Dem. Rep. of",Laurent Mbariko,789487250.0,Start,
10421,"Congo, Dem. Rep. of",Union of Congolese Patriots,789898887.0,Start,
10422,"Congo, Dem. Rep. of",Azarias Ruberwa,790305725.0,Start,
10423,"Congo, Dem. Rep. of",Banyingela Kasonga,790586686.0,Start,
10424,"Congo, Dem. Rep. of",Anicet Kashamura,790738130.0,Stub,
10425,"Congo, Dem. Rep. of",Sophie Kanza,790942655.0,Start,
10426,"Congo, Dem. Rep. of",Bertrand Bisimwa,791074307.0,Stub,
10427,"Congo, Dem. Rep. of",Charles Kisolokele,792037043.0,Start,
10428,"Congo, Dem. Rep. of",Antoine Ghonda,793411567.0,Start,
10429,"Congo, Dem. Rep. of",Abdoulaye Yerodia Ndombasi,794072384.0,Start,
10430,"Congo, Dem. Rep. of",Paul Bolya,794134715.0,Start,
10431,"Congo, Dem. Rep. of",Freddy Matungulu,796099032.0,C,
10432,"Congo, Dem. Rep. of",Emmanuel Dungia,797348410.0,C,
10433,"Congo, Dem. Rep. of",Munga Mibindo,797435100.0,Stub,
10434,"Congo, Dem. Rep. of",Eric Lenge,797446004.0,Start,
10435,"Congo, Dem. Rep. of",Guy-Patrice Lumumba,798185563.0,Stub,
10436,"Congo, Dem. Rep. of",Joseph Kabila,798455633.0,GA,
10437,"Congo, Dem. Rep. of",Kavidi Wivine N'Landu,798489264.0,Stub,
10438,"Congo, Dem. Rep. of",Jeannot Bemba Saolona,798859637.0,Stub,
10439,"Congo, Dem. Rep. of",Medard Mulangala,798948484.0,C,
10440,"Congo, Dem. Rep. of",Mpinga Kasenda,799044574.0,Stub,
10441,"Congo, Dem. Rep. of",Fernand Kazadi,799328311.0,Start,
10442,"Congo, Dem. Rep. of",Antoine-Roger Bolamba,799328685.0,Stub,
10443,"Congo, Dem. Rep. of",Odette Babandoa Etoa,799331221.0,Start,
10444,"Congo, Dem. Rep. of",Monique Mukuna Mutombo,799533831.0,Start,
10445,"Congo, Dem. Rep. of",Ekila Liyonda,799913697.0,Start,
10446,"Congo, Dem. Rep. of",Augustin Matata Ponyo,799930121.0,Start,
10447,"Congo, Dem. Rep. of",Nkulu Mitumba Kilombo,800087105.0,Stub,
10448,"Congo, Dem. Rep. of",Laurent Nkunda,800298783.0,C,
10449,"Congo, Dem. Rep. of",Christophe Gbenye,800537411.0,Start,
10450,"Congo, Dem. Rep. of",Minister of Defence (Democratic Republic of the Congo),801107444.0,Start,
10451,"Congo, Dem. Rep. of",Moïse Tshombe,801110165.0,C,
10452,"Congo, Dem. Rep. of",Godefroid Munongo,801112469.0,Start,
10453,"Congo, Dem. Rep. of",Thomas Kanza,801348128.0,GA,
10454,"Congo, Dem. Rep. of",Joseph Okito,801770255.0,Start,
10455,"Congo, Dem. Rep. of",President of the Democratic Republic of the Congo,801936063.0,C,
10456,"Congo, Dem. Rep. of",Alexis Thambwe Mwamba,801968131.0,Start,
10457,"Congo, Dem. Rep. of",Alphonse Songolo,802154801.0,C,
10458,"Congo, Dem. Rep. of",List of heads of state of the Democratic Republic of the Congo,802197658.0,Start,
10459,"Congo, Dem. Rep. of",Jules Mutebusi,802411491.0,Start,
10460,"Congo, Dem. Rep. of",Pierre Mulele,803335436.0,C,
10461,"Congo, Dem. Rep. of",Kasongo Munganga,803421580.0,C,
10462,"Congo, Dem. Rep. of",Joseph Kasa-Vubu,804197745.0,GA,
10463,"Congo, Dem. Rep. of",Frédéric Kibassa Maliba,804359582.0,GA,
10464,"Congo, Dem. Rep. of",Tabu Ley Rochereau,804587534.0,GA,
10465,"Congo, Dem. Rep. of",Leonard Mashako Mamba,804709167.0,Stub,
10466,"Congo, Dem. Rep. of",Franck Mwe di Malila,804943836.0,C,
10467,"Congo, Dem. Rep. of",Mobutu Sese Seko,805038023.0,B,
10468,"Congo, Dem. Rep. of",Maurice Mpolo,805086693.0,C,
10469,"Congo, Dem. Rep. of",Georges Minsay Booka,805279692.0,Start,
10470,"Congo, Dem. Rep. of",Germain Katanga,805368981.0,GA,
10471,"Congo, Dem. Rep. of",Daniel Kanza,805523382.0,Start,
10472,"Congo, Dem. Rep. of",Gilbert Pongo,805835265.0,C,
10473,"Congo, Dem. Rep. of",Laurent-Désiré Kabila,805923394.0,C,
10474,"Congo, Dem. Rep. of",Prospère Mushobekwa,806071312.0,Stub,
10475,"Congo, Dem. Rep. of",Eugène Serufuli Ngayabaseka,806189185.0,Start,
10476,"Congo, Dem. Rep. of",Julien Paluku Kahongya,806189633.0,C,
10477,"Congo, Dem. Rep. of",List of mayors of Goma,806372703.0,Stub,
10478,"Congo, Dem. Rep. of",Victor Nendaka Bika,806383479.0,Start,
10479,"Congo, Dem. Rep. of",Antoine Gizenga cabinet,806524828.0,Start,
10480,"Congo, Dem. Rep. of",André Lubaya,806545614.0,Start,
10481,"Congo, Dem. Rep. of",Jean-Chrysostome Werengemere,806947596.0,C,
10482,"Congo, Dem. Rep. of",Jean-Pierre Bemba,807193274.0,GA,
10483,"Congo, Dem. Rep. of",Jason Sendwe,807243537.0,C,
10484,"Congo, Dem. Rep. of",Gérard Kamanda wa Kamanda,807258156.0,Stub,
10485,"Congo, Dem. Rep. of",Patrice Lumumba,807273861.0,FA,
16366,East Timorese,"List of members of the parliament of East Timor, 2001–07",638566016.0,Start,
16367,East Timorese,José Abel,699698855.0,Stub,
16368,East Timorese,Rogerio Lobato,712249441.0,Start,
16369,East Timorese,Manuel Magalhaes de Oliveira,720011934.0,Stub,
16370,East Timorese,João Viegas Carrascalão,737687072.0,Start,
16371,East Timorese,Manuel Carrascalão,753061850.0,Stub,
16372,East Timorese,Adalgisa Magno Guterres,755908563.0,Stub,
16373,East Timorese,María do Céu,755908564.0,Start,
16374,East Timorese,Ana Pessoa Pinto,757539934.0,Stub,
16375,East Timorese,Rosa Bonaparte,760534473.0,Stub,
16376,East Timorese,Fernanda Borges,765600414.0,Stub,
16377,East Timorese,Nicolau dos Reis Lobato,772890380.0,Stub,
16378,East Timorese,Adalgisa Ximenes,779579546.0,Stub,
16379,East Timorese,Milena Pires,788017619.0,Start,
16380,East Timorese,Alfredo Pires,788450147.0,Stub,
16381,East Timorese,Mário Viegas Carrascalão,793270640.0,B,
16382,East Timorese,José Abílio Osório Soares,793454583.0,Start,
16383,East Timorese,Roque Rodrigues,796722416.0,Stub,
16384,East Timorese,Avelino Coelho da Silva,796886084.0,Stub,
16385,East Timorese,Manuel Tilman,797040695.0,Stub,
16386,East Timorese,Isabel da Costa Ferreira,797279277.0,C,
16387,East Timorese,Emília Pires,797438594.0,C,
16388,East Timorese,Xanana Gusmão,798242613.0,C,
16389,East Timorese,José Luís Guterres,798334210.0,Start,
16390,East Timorese,Arsénio Bano,798969127.0,Stub,
16391,East Timorese,Nino Konis Santana,799059687.0,Stub,
16392,East Timorese,President of East Timor,799570306.0,Start,
16393,East Timorese,Estanislau da Silva,802072802.0,C,
16394,East Timorese,José Ramos-Horta,802765398.0,C,
16395,East Timorese,Fernando de Araújo (East Timorese politician),803043434.0,C,
16396,East Timorese,Taur Matan Ruak,803615826.0,C,
16397,East Timorese,Lúcia Lobato,803664269.0,Start,
16398,East Timorese,Francisco Xavier do Amaral,803969836.0,C,
16399,East Timorese,Vicente Guterres,804966906.0,Start,
16400,East Timorese,Rui Maria de Araújo,805183458.0,Start,
16401,East Timorese,Francisco Guterres,806140876.0,Start,
18816,Faroese,"List of members of the Løgting, 1974–78",643932216.0,Start,
18817,Faroese,"List of members of the Løgting, 1978–80",643932220.0,Start,
18818,Faroese,"List of members of the Løgting, 1980–84",643932225.0,Start,
18819,Faroese,"List of members of the Løgting, 1984–88",643932226.0,Start,
18820,Faroese,"List of members of the Løgting, 1990–94",643932239.0,Start,
18821,Faroese,"List of members of the Løgting, 1994–98",643932242.0,Start,
18822,Faroese,"List of members of the Løgting, 1998–2002",698865505.0,Start,
18823,Faroese,Tórbjørn Poulsen,700400143.0,Stub,
18824,Faroese,Demmus Hentze,701771698.0,Start,
18825,Faroese,Andrias Christian Evensen,714088539.0,Start,
18826,Faroese,Hákun Djurhuus,715330944.0,Stub,
18827,Faroese,Jógvan Justinusson,715490721.0,Stub,
18828,Faroese,Andrass Samuelsen,716137698.0,Stub,
18829,Faroese,Álvur Kirke,721938213.0,Stub,
18830,Faroese,Rikard Long,722336332.0,Start,
18831,Faroese,Sigurð Joensen,722336979.0,Start,
18832,Faroese,Jógvan Poulsen (1854–1941),722590461.0,Start,
18833,Faroese,Jacob Vestergaard,724674137.0,Start,
18834,Faroese,Johan Simonsen,725030656.0,Stub,
18835,Faroese,Kári P. Højgaard,725288194.0,Start,
18836,Faroese,Kristin Michelsen,729422866.0,C,
18837,Faroese,Lisbeth L. Petersen,734668075.0,Start,
18838,Faroese,Símun av Skarði,735578210.0,Stub,
18839,Faroese,Finnbogi Ísakson,748477895.0,Start,
18840,Faroese,"List of members of the Løgting, 1988–90",750074079.0,Start,
18841,Faroese,Brandur Sandoy,750167873.0,Start,
18842,Faroese,"List of members of the Løgting, 2015–19",754952121.0,Start,
18843,Faroese,"List of members of the Løgting, 2011–15",754952298.0,Start,
18844,Faroese,"List of members of the Løgting, 2008–11",754952557.0,Start,
18845,Faroese,"List of members of the Løgting, 2004–08",754952620.0,Start,
18846,Faroese,"List of members of the Løgting, 2002–04",754952690.0,Start,
18847,Faroese,Bárður á Steig Nielsen,756602743.0,Start,
18848,Faroese,Edmund Joensen,756654638.0,Stub,
18849,Faroese,Jørgen Niclasen,756654880.0,Stub,
18850,Faroese,Jóannes Eidesgaard,765947137.0,Start,
18851,Faroese,Jógvan á Lakjuni,765947416.0,Start,
18852,Faroese,Anfinn Kallsberg,773895078.0,Start,
18853,Faroese,Kaj Leo Johannesen,780361487.0,Start,
18854,Faroese,Rigmor Dam,780543271.0,Start,
18855,Faroese,Hanna Jensen,780543417.0,Start,
18856,Faroese,Sonja Jógvansdóttir,780543635.0,Start,
18857,Faroese,Karin Kjølbro,780543692.0,Start,
18858,Faroese,Jóannes Patursson,781915668.0,Start,
18859,Faroese,Erlendur Patursson,784440060.0,Start,
18860,Faroese,Niels Winther Poulsen,789029085.0,Stub,
18861,Faroese,Bjørt Samuelsen,789306157.0,Start,
18862,Faroese,Jenis av Rana,789307497.0,Start,
18863,Faroese,Heðin Mortensen,789307569.0,Start,
18864,Faroese,Rasmus Effersøe,789307632.0,Start,
18865,Faroese,Trygvi Samuelsen,789308387.0,Start,
18866,Faroese,Eilif Samuelsen,789308554.0,Stub,
18867,Faroese,Jógvan Skorheim,789310556.0,Start,
18868,Faroese,Louis Zachariasen,789708924.0,Start,
18869,Faroese,Annika Olsen,792595685.0,Start,
18870,Faroese,Páll á Reynatúgvu,793276089.0,Start,
18871,Faroese,Atli Dam,793277402.0,Start,
18872,Faroese,Henrik Old,793353435.0,Start,
18873,Faroese,Marita Petersen,793394960.0,Start,
18874,Faroese,Pauli Ellefsen,796170338.0,Start,
18875,Faroese,Rasmus Rasmussen (writer),796170437.0,C,
18876,Faroese,Peter Mohr Dam,797450160.0,Stub,
18877,Faroese,Knút Wang,797493287.0,Start,
18878,Faroese,Sjúrður Skaale,797493405.0,C,
18879,Faroese,Høgni Hoydal,800723683.0,Start,
18880,Faroese,Kristina Háfoss,801638146.0,Start,
18881,Faroese,Sirið Stenberg,802476681.0,Start,
18882,Faroese,Eyðgunn Samuelsen,802515495.0,Start,
18883,Faroese,Edva Jacobsen,802925425.0,Stub,
18884,Faroese,Aksel V. Johannesen,803145744.0,Start,
18885,Faroese,Djóni í Geil,803656387.0,Start,
18886,Faroese,Elsebeth Mercedis Gunnleygsdóttur,804422035.0,Stub,
18887,Faroese,Annita á Fríðriksmørk,806011231.0,Start,
18888,Faroese,Katrin Kallsberg,806909915.0,Start,
18889,Faroese,H. C .W. Tórgarð,807297374.0,Start,
21181,Cape Colony,James Bisset (mayor),647367482.0,Start,
21182,Cape Colony,Augustus Joseph Tancred,651250302.0,Stub,
21183,Cape Colony,Johan Conrad Silberbauer,653467222.0,Stub,
21184,Cape Colony,James Cotterell Hoole,666596918.0,Stub,
21185,Cape Colony,Patrick Goold,670210734.0,Start,
21186,Cape Colony,Andries Botha,676828191.0,B,
21187,Cape Colony,Charles William Hutton,680205631.0,C,
21188,Cape Colony,John Blades Currey,693624260.0,Stub,
21189,Cape Colony,Joseph Orpen,715016315.0,C,
21190,Cape Colony,Klaas Afrikaner,718462130.0,Stub,
21191,Cape Colony,Christian Groepe,723563811.0,B,
21192,Cape Colony,William Hume (Cape politician),724976433.0,Start,
21193,Cape Colony,James Sivewright,731817397.0,C,
21194,Cape Colony,William Downes Griffith,731908828.0,Start,
21195,Cape Colony,John Sweet Distin,737348283.0,Start,
21196,Cape Colony,John Thomas Eustace,746923352.0,C,
21197,Cape Colony,Jeremias Ziervogel,750299694.0,Start,
21198,Cape Colony,Henry Latham Currey,757832561.0,Start,
21199,Cape Colony,Henry Juta,765333482.0,Stub,
21200,Cape Colony,Simeon Jacobs,767856232.0,C,
21201,Cape Colony,William Schreiner,771024710.0,Start,
21202,Cape Colony,George Strahan,775481498.0,Start,
21203,Cape Colony,John Bardwell Ebden,776725178.0,Start,
21204,Cape Colony,Jan Hendrik Hofmeyr (Onze Jan),779046359.0,C,
21205,Cape Colony,Charles Abercrombie Smith,783249147.0,C,
21206,Cape Colony,Charles Brownlee,783250295.0,C,
21207,Cape Colony,George Cathcart,784693349.0,Start,
21208,Cape Colony,Henry Torrens,784726341.0,Start,
21209,Cape Colony,Frederick Schermbrucker,784765242.0,Start,
21210,Cape Colony,Richard Solomon (Attorney General),784829553.0,Start,
21211,Cape Colony,Walter Hely-Hutchinson,784862369.0,Start,
21212,Cape Colony,Henry White (Cape Treasurer General),785566972.0,C,
21213,Cape Colony,Jacobus Wilhelmus Sauer,786142993.0,C,
21214,Cape Colony,Charles Lennox Stretch,786803200.0,Start,
21215,Cape Colony,John Tengo Jabavu,786916027.0,Start,
21216,Cape Colony,Philip John Stigant,786972727.0,Start,
21217,Cape Colony,Henry Pottinger,787552653.0,C,
21218,Cape Colony,Thomas Charles Scanlen,788098639.0,C,
21219,Cape Colony,Saul Solomon,788361321.0,C,
21220,Cape Colony,Thomas Upington,788717893.0,C,
21221,Cape Colony,Andries Stockenström (judge),789120101.0,C,
21222,Cape Colony,Robert Wynyard,789258720.0,C,
21223,Cape Colony,"John de Villiers, 1st Baron de Villiers",789675927.0,C,
21224,Cape Colony,Philip Edmond Wodehouse,792178662.0,C,
21225,Cape Colony,Charles Aken Fairbridge,793643575.0,Stub,
21226,Cape Colony,William Howley Goodenough,794193433.0,Start,
21227,Cape Colony,George Thomas Napier,794346758.0,Start,
21228,Cape Colony,William Butler (British Army officer),794705198.0,C,
21229,Cape Colony,"Sir George Yonge, 5th Baronet",795625420.0,C,
21230,Cape Colony,Christoffel Brand,796352977.0,C,
21231,Cape Colony,Henry Barkly,796646347.0,C,
21232,Cape Colony,Lord Charles Somerset,797029963.0,Start,
21233,Cape Colony,Benjamin D'Urban,797735815.0,C,
21234,Cape Colony,John Charles Molteno,797978795.0,C,
21235,Cape Colony,"George Macartney, 1st Earl Macartney",798165649.0,C,
21236,Cape Colony,William Porter (Attorney General),798383131.0,C,
21237,Cape Colony,David Tennant (politician),798742813.0,C,
21238,Cape Colony,Andries Stockenström,799373837.0,B,
21239,Cape Colony,"Sir Harry Smith, 1st Baronet",799472552.0,C,
21240,Cape Colony,Charles Henry Darling,800159179.0,Start,
21241,Cape Colony,John Paterson (Cape politician),800767317.0,C,
21242,Cape Colony,John X. Merriman,801351302.0,C,
21243,Cape Colony,Mpilo Walter Benson Rubusana,801417570.0,Start,
21244,Cape Colony,Henry Hugh Clifford,801856640.0,C,
21245,Cape Colony,James Tennant Molteno,801935094.0,C,
21246,Cape Colony,Leander Starr Jameson,803177433.0,C,
21247,Cape Colony,Henry Bartle Frere,803288472.0,B,
21248,Cape Colony,"Hercules Robinson, 1st Baron Rosmead",803303116.0,C,
21249,Cape Colony,"Henry Loch, 1st Baron Loch",803618569.0,C,
21250,Cape Colony,Francis Dundas,803908887.0,Start,
21251,Cape Colony,Lowry Cole,804277547.0,Start,
21252,Cape Colony,"Sir David Baird, 1st Baronet",804362436.0,C,
21253,Cape Colony,James Rose Innes,804497413.0,GA,
21254,Cape Colony,Nicolaas Frederic de Waal,805157563.0,Stub,
21255,Cape Colony,"John Charles Molteno, Jr.",805678535.0,C,
21256,Cape Colony,"Alfred Milner, 1st Viscount Milner",805962015.0,C,
21257,Cape Colony,Gordon Sprigg,806340214.0,C,
21258,Cape Colony,Cecil Rhodes,806647373.0,B,
21259,Cape Colony,George Grey,807290539.0,FA,
21260,Cape Colony,Peregrine Maitland,807330872.0,C,
21261,Cape Colony,Thomas Francis Wade,807401513.0,C,
24492,South Korean,"List of members of the National Assembly (South Korea), 1950–54",663348266.0,Stub,
24493,South Korean,Park In-won,703478926.0,Stub,
24494,South Korean,Kim Seung-kew,716323288.0,Stub,
24495,South Korean,Seo Young-kyo,717405394.0,Start,
24496,South Korean,Lee Wu-jong,723064614.0,Stub,
24497,South Korean,Yu In-chon,760062536.0,Start,
24498,South Korean,Kim Wan-ju,770622878.0,Stub,
24499,South Korean,Park Yong-jin,770623036.0,Start,
24500,South Korean,Lee Jong-kul,770757174.0,Stub,
24501,South Korean,Kim Hyun-jong,770760118.0,Stub,
24502,South Korean,Shin Ki-ha,774367693.0,Stub,
24503,South Korean,Lee Chunhee,775234175.0,Stub,
24504,South Korean,Ahn Dae-hee,775458263.0,Stub,
24505,South Korean,Ahn Gyu-baek,775458608.0,Start,
24506,South Korean,Park Hong-keun,775458639.0,Start,
24507,South Korean,Ahn Sang-yeong,777008205.0,Stub,
24508,South Korean,Jang Deok-jin,777070214.0,Stub,
24509,South Korean,Kim Jae-soon,778915319.0,Stub,
24510,South Korean,Kim Jin-sun,778916810.0,Stub,
24511,South Korean,Kim Il-ung,779544705.0,Stub,
24512,South Korean,Koo Kyo-hyun,779544873.0,Stub,
24513,South Korean,Ji Sang-wook,780227423.0,Start,
24514,South Korean,Chung Hong-won,781133659.0,Start,
24515,South Korean,Kim Byong-joon,781134255.0,Stub,
24516,South Korean,Hong Ihk-pyo,782498395.0,Start,
24517,South Korean,Jeon Soon-ok,782649404.0,Stub,
24518,South Korean,Lee Hae-chan,785317852.0,Start,
24519,South Korean,Yu Myung-hwan,790178486.0,Stub,
24520,South Korean,Yoon Young-kwan,790178940.0,Start,
24521,South Korean,Yoon Jeung-hyun,790179508.0,Stub,
24522,South Korean,Suh Sang-chul,790180349.0,Start,
24523,South Korean,Bak Maeng-woo,790471224.0,C,
24524,South Korean,Lee Wan-koo,791389950.0,Start,
24525,South Korean,Kim Chang-ryong,792037093.0,Start,
24526,South Korean,Yun Duk-min,794638210.0,Stub,
24527,South Korean,Cheong Yang-seog,795546187.0,Stub,
24528,South Korean,Chin Young,795546191.0,Start,
24529,South Korean,Kim Kwan-yong,795546228.0,Start,
24530,South Korean,Lee Hahn-koo,795546245.0,Stub,
24531,South Korean,Lee Jung-hyun (politician),795546256.0,Stub,
24532,South Korean,Kim Chong-hoh,797806095.0,Stub,
24533,South Korean,Chung Ho-yong,798295710.0,Stub,
24534,South Korean,Lee Jae-myung,798611948.0,Stub,
24535,South Korean,Lee Nak-hoon,799083872.0,C,
24536,South Korean,Yoo Il-ho,799945764.0,Stub,
24537,South Korean,Park Young-sun,800258105.0,Start,
24538,South Korean,Kwon Young-ghil,800896932.0,Start,
24539,South Korean,In Jae-keun,800896981.0,Stub,
24540,South Korean,Kang Kum-sil,802728876.0,Stub,
24541,South Korean,Park Yong-ok,802955917.0,Stub,
24542,South Korean,Jeon Hye-sook,803383030.0,Stub,
24543,South Korean,Kim Un-yong,803838269.0,Start,
24544,South Korean,Sim Sang-jung,804816596.0,C,
24545,South Korean,Kim So-yeon (activist),804817210.0,C,
24546,South Korean,Yi Yun-yong,804962117.0,Stub,
24547,South Korean,Byeon Yeong-tae,804962160.0,Stub,
24548,South Korean,Lee Beom-seok (foreign minister),804962170.0,Stub,
24549,South Korean,Yoo Chang-soon,804968129.0,Stub,
24550,South Korean,Lee Hyun-jae,804968364.0,Stub,
24551,South Korean,Hyun Soong-jong,804968483.0,Stub,
24552,South Korean,Yun Byung-se,804971432.0,Stub,
24553,South Korean,Kim Sung-hwan (politician),804971477.0,Stub,
24554,South Korean,Kim Suk-soo,804971686.0,Stub,
24555,South Korean,Kim Hwang-sik,804971888.0,C,
24556,South Korean,Chang Sang,804972263.0,Stub,
24557,South Korean,Chang Taek-sang,805053478.0,Start,
24558,South Korean,"List of members of the South Korean Constituent Assembly, 1948–50",805158721.0,Stub,
24559,South Korean,Lim Su-kyung,805293256.0,C,
24560,South Korean,Ki Dong-min,805956890.0,Start,
24561,South Korean,Shin Sung-mo,805991409.0,Stub,
24562,South Korean,Chun Jung-bae,806073279.0,Start,
24563,South Korean,"List of members of the National Assembly (South Korea), 2012–2016",806073996.0,Start,
24564,South Korean,Han Duck-soo,806124709.0,Start,
24565,South Korean,Roh Tae-woo,806145466.0,C,
24566,South Korean,Han Myeong-sook,806182207.0,C,
24567,South Korean,Choo Mi-ae,806184478.0,C,
24568,South Korean,Na Kyung-won,806319565.0,Start,
24569,South Korean,Min Byung-doo,806399005.0,Start,
24570,South Korean,Choe Kwang-shik,806439224.0,Stub,
24571,South Korean,Choi Kyu-hah,806462613.0,C,
24572,South Korean,Won Sei-hoon,806511942.0,Stub,
24573,South Korean,Won Yoo-chul,806512047.0,Stub,
24574,South Korean,Kim Boo-kyum,806555857.0,Start,
24575,South Korean,Baek Du-jin,806590508.0,Stub,
24576,South Korean,"List of members of the National Assembly (South Korea), 2016–present",806749773.0,Start,
24577,South Korean,Park Chung-hee,806801805.0,C,
24578,South Korean,Chun Doo-hwan,806846283.0,C,
24579,South Korean,Roh Moo-hyun,806852494.0,B,
24580,South Korean,Lee Jung-hee,807021657.0,Start,
24581,South Korean,Song Yo-chan,807029190.0,Stub,
24582,South Korean,Kitack Lim,807057020.0,Start,
24583,South Korean,Park Geun-hye,807060237.0,B,
24584,South Korean,Do Jong-hwan,807122658.0,C,
24585,South Korean,Assassination of Park Chung-hee,807142261.0,C,
24586,South Korean,Geum Min,807404528.0,Stub,
24587,South Korean,Nam Duck-woo,807423123.0,Stub,
32098,Samoan,Toluono Feti,671515606.0,Stub,
32099,Samoan,James Ah Koy,704919844.0,B,
32100,Samoan,Va'aelua Eti Alesana,705218371.0,Start,
32101,Samoan,Misa Telefoni Retzlaff,706207837.0,Start,
32102,Samoan,Luagalau Levaula Kamu,706804758.0,Stub,
32103,Samoan,Leafa Vitale,706837234.0,Stub,
32104,Samoan,Niko Lee Hang,707525246.0,Stub,
